uid,tid,ft,y
31,3,,1.6137015
31,4,,1.5625062
31,5,,1.5443664
31,6,,1.5657016
31,7,,1.4279068
31,8,,1.4592829
31,9,,1.391486
31,10,,1.5009911
32,0,,1.9718138
32,1,,1.851024
32,2,,1.9162961
32,3,,1.8263623
32,4,,1.8614205
32,5,,1.9394815
32,6,,1.8078319
32,7,,1.8880756
32,8,,1.9013771
32,9,,1.6874874
32,10,,1.6178561
33,0,7,-0.43594417
33,1,7,0.13632226
33,2,7,-0.19925244
33,3,7,0.39018902
33,4,7,0.27165946
33,5,7,0.6772
33,6,7,0.22962229
33,7,7,0.7863455
33,8,7,-0.24469057
33,9,7,0.6290384
33,10,7,0.40694466
34,0,8,1.3301022
34,1,8,1.4064639
34,2,8,1.5537809
34,3,8,1.5526478
34,4,8,1.5121714
34,5,8,1.6655953
34,6,8,1.5466979
34,7,8,1.5292437
34,8,8,1.5690676
34,9,8,1.5212379
34,10,8,1.4181559
35,0,6,1.6959662
35,1,6,1.7095091
35,2,6,1.5734329
35,3,6,1.802459
35,4,6,1.6958038
35,5,6,1.6949445
35,6,6,1.7598103
35,7,6,1.830082
35,8,6,1.7713466
35,9,6,1.8690081
35,10,6,1.6577432
36,0,,0.73876995
36,1,,0.90582275
36,2,,0.737403
36,3,,0.66921896
36,4,,0.9405381
36,5,,0.8096504
36,6,,0.8662141
36,7,,0.6959896
36,8,,0.82217807
36,9,,0.85903895
36,10,,0.8718449
37,0,,1.6255342
37,1,,1.7032735
37,2,,1.6572351
37,3,,1.6913738
37,4,,1.6929965
37,5,,1.8422889
37,6,,1.7951869
37,7,,1.7795116
37,8,,1.7392377
37,9,,1.6686417
37,10,,1.6464205
38,0,,1.4946193
38,1,,1.3410739
38,2,,1.3806887
38,3,,0.8797698
38,4,,0.91917765
38,5,,1.1916355
38,6,,0.92782927
38,7,,0.58163875
38,8,,1.0785193
38,9,,1.1073557
38,10,,1.0122645
39,0,6,2.015683
39,1,6,2.1283817
39,2,6,2.015264
39,3,6,2.0227175
39,4,6,1.9522637
39,5,6,2.0324216
39,6,6,2.1282732
39,7,6,2.1287858
39,8,6,1.9419367
39,9,6,1.932296
39,10,6,1.809402
40,0,6,-0.037056267
40,1,6,-0.039176732
40,2,6,0.4073355
40,3,6,0.30741003
40,4,6,0.8297354
40,5,6,0.8807721
40,6,6,1.3107148
40,7,6,1.3693535
40,8,6,1.5367942
40,9,6,1.3261241
40,10,6,1.0466433
41,0,7,2.0013363
41,1,7,2.0234468
41,2,7,2.0069497
41,3,7,1.9402487
41,4,7,1.8262328
41,5,7,2.003841
41,6,7,1.9394639
41,7,7,1.8973429
41,8,7,1.9029453
41,9,7,2.0279765
41,10,7,1.7340556
42,0,7,1.8085042
42,1,7,1.8586098
42,2,7,1.81434
42,3,7,1.8869598
42,4,7,1.8285499
42,5,7,1.8433821
42,6,7,1.7742605
42,7,7,1.8037177
42,8,7,1.7483649
42,9,7,1.7198638
42,10,7,1.6171008
43,0,,0.6734864
43,1,,1.1004221
43,2,,0.72520405
43,3,,0.9547046
43,4,,0.6718657
43,5,,0.83596647
43,6,,0.7125405
43,7,,0.82847154
43,8,,0.4066533
43,9,,0.38573185
43,10,,0.6667169
44,0,,0.42555386
44,1,,0.16703165
44,2,,0.7801708
44,3,,0.91904116
44,4,,0.9797765
44,5,,0.28387263
44,6,,0.80822456
44,7,,0.7394506
44,8,,1.0074744
44,9,,0.2542247
44,10,,0.11336711
45,0,,1.7675487
45,1,,1.6549245
45,2,,1.7035154
45,3,,1.7607137
45,4,,1.6862195
45,5,,1.8319528
45,6,,1.6625764
45,7,,1.6927352
45,8,,1.5698615
45,9,,1.5668795
45,10,,1.537808
46,0,,1.2249846
46,1,,1.1184769
46,2,,1.1322747
46,3,,1.1113269
46,4,,1.1422263
46,5,,1.2045684
46,6,,1.1249774
46,7,,1.0046525
46,8,,1.0955471
46,9,,1.0779191
46,10,,0.8254684
47,0,8,0.9577941
47,1,8,0.8216927
47,2,8,1.1762348
47,3,8,1.4190463
47,4,8,1.3457154
47,5,8,1.5321664
47,6,8,1.5061387
47,7,8,1.2944132
47,8,8,1.3085829
47,9,8,1.5341301
47,10,8,1.210796
48,0,,1.1771721
48,1,,1.2974609
48,2,,1.0693805
48,3,,1.2361394
48,4,,1.0571437
48,5,,1.3433927
48,6,,1.0883908
48,7,,1.1946696
48,8,,0.9585312
48,9,,0.95835847
48,10,,1.0061625
49,0,,0.91691804
49,1,,0.6279173
49,2,,1.1294159
49,3,,1.0552635
49,4,,0.80350196
49,5,,1.0392133
49,6,,0.92594486
49,7,,1.4073837
49,8,,0.8308147
49,9,,0.74167114
49,10,,0.36242896
